IDBOOK,IDCLASS,IDSTUD,BSBG01,BSBGSLM,BSBGSVM,BSBGSCM,BSBGHER,BSDGHER,BSBGSB,BSBG07,BSBG13B,BSBG03,mark,BTBG06C,BTBGTJS,BTBG07B,BTDGTJS,IDSCHOOL,BCBG03A,BCBG03B,BCBG04,BCBG05B,BCBGDAS,BCDGSBC,BCDGEAS,dummy_poor
6.0,521001.0,52100103.0,1,10.05658,13.48293,10.12116,10.84499,2,10.41803,6.0,2.0,1.0,4.4,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
7.0,521001.0,52100104.0,1,11.42832,8.34615,12.13375,9.64761,2,9.28593,6.0,3.0,2.0,4.8,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,1.0
8.0,521001.0,52100106.0,2,10.67004,13.48293,11.41779,10.84499,2,12.93734,5.0,1.0,1.0,5.0,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
9.0,521001.0,52100107.0,2,10.89898,12.04145,9.22591,10.84499,2,12.93734,6.0,1.0,1.0,3.2,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
10.0,521001.0,52100108.0,2,10.05658,9.35676,9.6723,10.84499,2,11.18784,5.0,1.0,1.0,4.2,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
11.0,521001.0,52100109.0,2,9.13133,7.30474,9.22591,10.23835,2,9.92809,5.0,2.0,1.0,3.0,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
12.0,521001.0,52100110.0,2,9.13133,10.77308,10.35323,10.26525,2,8.35784,6.0,2.0,1.0,4.2,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
13.0,521001.0,52100111.0,2,11.75478,12.04145,11.41779,11.48712,2,7.74978,6.0,2.0,2.0,5.0,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
14.0,521001.0,52100112.0,2,10.25252,7.91135,7.97991,10.23835,2,9.92809,1.0,2.0,1.0,1.8,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
1.0,521001.0,52100114.0,2,10.89898,12.04145,13.19086,10.84499,2,9.92809,5.0,3.0,1.0,4.8,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
2.0,521001.0,52100115.0,2,9.31385,10.77308,8.58011,10.23835,2,8.50552,6.0,1.0,1.0,2.4,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
6.0,521001.0,52100119.0,1,9.68014,9.98068,9.22591,11.19079,2,12.93734,5.0,2.0,1.0,4.0,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
8.0,521001.0,52100122.0,2,11.14859,10.77308,10.59469,10.84499,2,12.93734,6.0,2.0,1.0,4.0,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
9.0,521001.0,52100123.0,1,10.05658,8.12441,11.12082,11.48712,2,9.28593,5.0,2.0,1.0,4.0,3.0,11.74559,1,1,5210.0,1.0,4.0,1.0,3.0,10.80136,1.0,2.0,0.0
1.0,521201.0,52120101.0,1,6.74882,5.72855,5.90622,9.64761,2,10.41803,5.0,2.0,1.0,2.2,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
2.0,521201.0,52120102.0,1,9.4964,6.90631,8.76168,9.64761,2,12.93734,5.0,2.0,1.0,3.0,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
3.0,521201.0,52120103.0,1,7.95043,7.50425,5.04751,10.84499,2,12.93734,3.0,2.0,2.0,3.0,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,0.0
5.0,521201.0,52120105.0,1,9.31385,7.70526,11.12082,10.23835,2,11.18784,4.0,1.0,1.0,3.4,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,0.0
6.0,521201.0,52120106.0,1,10.05658,8.12441,10.12116,9.38498,2,8.84686,5.0,2.0,1.0,3.2,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
7.0,521201.0,52120107.0,1,9.4964,11.3019,9.22591,10.23835,2,9.92809,5.0,1.0,1.0,1.2,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,0.0
9.0,521201.0,52120110.0,1,10.05658,7.30474,8.51577,9.64761,2,9.92809,2.0,1.0,1.0,2.6,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
11.0,521201.0,52120112.0,2,12.15847,9.35676,9.22591,11.19079,2,9.92809,4.0,2.0,1.0,2.8,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,0.0
12.0,521201.0,52120113.0,1,8.94763,6.01079,10.35323,10.23835,2,10.41803,5.0,4.0,1.0,3.0,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,0.0
13.0,521201.0,52120114.0,1,9.68014,7.70526,9.22591,9.64761,2,12.93734,4.0,2.0,1.0,2.8,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
14.0,521201.0,52120115.0,2,7.44727,7.30474,9.6723,9.03613,2,10.41803,1.0,2.0,1.0,2.8,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
1.0,521201.0,52120117.0,2,9.4964,10.34734,9.6723,7.34568,3,10.41803,1.0,2.0,1.0,3.4,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
2.0,521201.0,52120118.0,2,9.4964,9.35676,9.45004,10.84499,2,12.93734,5.0,2.0,1.0,2.2,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,0.0
3.0,521201.0,52120119.0,2,8.94763,7.10653,8.76168,9.03613,2,12.93734,1.0,2.0,1.0,2.6,3.0,8.48286,1,2,5212.0,3.0,2.0,1.0,3.0,9.79606,3.0,3.0,1.0
6.0,521401.0,52140101.0,2,10.45644,13.48293,11.12082,7.34568,3,11.18784,1.0,2.0,1.0,3.0,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,1.0
7.0,521401.0,52140102.0,2,9.13133,6.7011,10.35323,10.23835,2,8.22128,3.0,3.0,2.0,3.0,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
8.0,521401.0,52140104.0,2,7.13627,6.25944,9.45004,10.26525,2,12.93734,4.0,3.0,1.0,2.0,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
9.0,521401.0,52140105.0,1,8.94763,8.12441,8.76168,9.03613,2,8.22128,1.0,2.0,1.0,2.4,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,1.0
10.0,521401.0,52140106.0,2,8.94763,7.91135,8.99736,9.64761,2,12.93734,1.0,2.0,1.0,2.2,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,1.0
11.0,521401.0,52140107.0,2,8.76139,7.30474,7.97991,10.26525,2,8.66719,1.0,2.0,1.0,2.4,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
12.0,521401.0,52140108.0,2,8.94763,8.12441,8.51577,10.26525,2,8.66719,4.0,2.0,1.0,3.8,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
13.0,521401.0,52140109.0,1,10.45644,8.57829,11.75008,9.64761,2,9.92809,4.0,2.0,1.0,2.8,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,1.0
14.0,521401.0,52140110.0,1,10.05658,13.48293,13.19086,12.25657,1,12.93734,6.0,2.0,1.0,4.4,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
1.0,521401.0,52140112.0,2,10.25252,8.57829,11.75008,10.84499,2,12.93734,5.0,2.0,1.0,4.0,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
2.0,521401.0,52140113.0,1,8.37412,7.10653,11.41779,10.23835,2,12.93734,5.0,2.0,1.0,4.0,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
3.0,521401.0,52140114.0,1,10.89898,8.34615,14.06165,13.51543,1,12.93734,6.0,2.0,1.0,4.6,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
4.0,521401.0,52140115.0,1,10.25252,8.34615,11.12082,10.84499,2,10.41803,1.0,2.0,1.0,4.4,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
5.0,521401.0,52140116.0,2,6.74882,6.48714,7.97991,10.26525,2,8.84686,1.0,2.0,1.0,2.2,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
6.0,521401.0,52140117.0,2,8.76139,6.90631,6.49606,10.84499,2,7.97425,1.0,3.0,2.0,2.6,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
7.0,521401.0,52140118.0,2,8.57095,9.98068,8.76168,12.04797,2,9.05015,3.0,4.0,1.0,3.0,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
8.0,521401.0,52140120.0,2,9.68014,8.82228,10.59469,10.84499,2,11.18784,6.0,1.0,2.0,3.6,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
9.0,521401.0,52140121.0,1,8.94763,8.57829,10.12116,11.19079,2,9.05015,3.0,3.0,2.0,2.8,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
10.0,521401.0,52140122.0,2,8.16805,8.12441,7.97991,8.99877,2,9.56975,1.0,2.0,2.0,3.2,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,1.0
11.0,521401.0,52140123.0,1,11.42832,9.35676,13.19086,10.84499,2,12.93734,5.0,2.0,1.0,2.8,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
12.0,521401.0,52140124.0,2,10.45644,9.08085,8.76168,10.84499,2,12.93734,5.0,2.0,1.0,2.4,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,0.0
13.0,521401.0,52140125.0,1,8.94763,7.91135,7.678,8.3581,3,8.50552,1.0,2.0,1.0,1.4,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,1.0
14.0,521401.0,52140126.0,1,8.76139,9.35676,8.99736,9.64761,2,8.84686,5.0,2.0,1.0,2.6,3.0,7.74231,1,2,5214.0,3.0,4.0,2.0,3.0,10.80136,2.0,3.0,1.0
4.0,521801.0,52180101.0,1,8.76139,7.50425,5.04751,11.48712,2,9.92809,5.0,2.0,1.0,2.4,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
5.0,521801.0,52180102.0,2,9.81415,8.34615,11.12082,13.51543,1,12.93734,6.0,4.0,2.0,3.0,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
6.0,521801.0,52180103.0,2,8.57095,6.90631,5.04751,10.84499,2,6.87349,1.0,2.0,1.0,1.2,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
7.0,521801.0,52180104.0,1,11.42832,8.12441,12.13375,10.23835,2,9.05015,6.0,2.0,2.0,3.0,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
9.0,521801.0,52180107.0,2,8.76139,9.08085,9.89515,9.64761,2,8.66719,5.0,2.0,1.0,3.0,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,1.0
11.0,521801.0,52180109.0,2,9.4964,8.34615,8.25602,10.23835,2,8.50552,5.0,2.0,1.0,3.4,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
12.0,521801.0,52180110.0,1,12.72711,8.82228,10.12116,11.48712,2,12.93734,5.0,2.0,1.0,3.2,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
13.0,521801.0,52180111.0,1,9.13133,7.50425,9.6723,9.64761,2,8.22128,1.0,3.0,1.0,2.0,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,1.0
14.0,521801.0,52180112.0,2,8.37412,6.7011,9.22591,11.48712,2,12.93734,5.0,2.0,1.0,3.0,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
1.0,521801.0,52180114.0,2,8.57095,8.82228,8.25602,8.3581,3,10.41803,4.0,4.0,1.0,3.2,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,1.0
2.0,521801.0,52180115.0,1,7.71308,5.39638,7.81716,10.23835,2,9.56975,1.0,1.0,1.0,2.0,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
3.0,521801.0,52180116.0,2,9.31385,8.34615,9.45004,10.84499,2,11.18784,5.0,2.0,1.0,3.2,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
5.0,521801.0,52180118.0,2,11.75478,10.77308,12.59517,13.51543,1,9.92809,6.0,2.0,1.0,2.8,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,0.0
6.0,521801.0,52180119.0,2,7.71308,4.96949,7.34181,8.99877,2,9.92809,1.0,4.0,2.0,1.6,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,1.0
7.0,521801.0,52180120.0,1,11.42832,8.34615,10.84951,9.64761,2,9.32862,5.0,1.0,1.0,5.0,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,1.0
8.0,521801.0,52180122.0,1,10.25252,8.34615,10.84951,9.03613,2,11.18784,1.0,2.0,1.0,3.4,3.0,9.7693,2,2,5218.0,3.0,2.0,3.0,1.0,9.51279,3.0,3.0,1.0
13.0,521901.0,52190101.0,1,10.67004,8.82228,12.13375,9.64761,2,8.84686,5.0,1.0,1.0,5.0,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,1.0
14.0,521901.0,52190102.0,1,9.4964,8.57829,9.6723,11.48712,2,9.28593,5.0,2.0,1.0,4.6,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,0.0
1.0,521901.0,52190104.0,2,9.31385,8.34615,10.35323,12.25657,1,10.41803,2.0,1.0,1.0,3.6,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,0.0
2.0,521901.0,52190105.0,2,10.45644,12.04145,11.12082,12.25657,1,10.41803,5.0,2.0,1.0,4.4,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,0.0
3.0,521901.0,52190106.0,2,8.57095,10.77308,7.97991,11.19079,2,12.93734,2.0,1.0,1.0,4.2,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,0.0
4.0,521901.0,52190107.0,2,9.86638,8.57829,9.6723,10.84499,2,12.93734,5.0,1.0,1.0,3.0,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,0.0
5.0,521901.0,52190108.0,2,8.94763,7.10653,9.6723,9.64761,2,12.93734,1.0,3.0,1.0,4.2,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,1.0
6.0,521901.0,52190109.0,2,9.59247,9.65438,9.45004,10.26525,2,9.56975,1.0,1.0,1.0,3.6,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,0.0
7.0,521901.0,52190110.0,1,11.14859,11.3019,11.12082,12.04797,2,11.18784,5.0,1.0,1.0,4.0,3.0,10.25874,1,1,5219.0,1.0,4.0,1.0,4.0,11.19421,1.0,2.0,0.0
14.0,522601.0,52260101.0,1,12.15847,13.48293,12.13375,10.23835,2,7.54198,6.0,2.0,1.0,2.8,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
1.0,522601.0,52260103.0,1,12.72711,10.77308,10.59469,13.51543,1,9.05015,6.0,2.0,1.0,5.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
2.0,522601.0,52260104.0,1,9.4964,7.70526,8.76168,10.84499,2,8.22128,3.0,2.0,2.0,3.8,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
4.0,522601.0,52260106.0,1,11.42832,10.34734,8.76168,12.04797,2,6.15477,4.0,3.0,2.0,3.8,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
5.0,522601.0,52260107.0,1,8.16805,7.70526,7.678,10.23835,2,8.22128,3.0,2.0,1.0,3.4,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
6.0,522601.0,52260108.0,2,10.05658,10.34734,10.84951,10.84499,2,7.74978,5.0,3.0,2.0,4.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
7.0,522601.0,52260109.0,2,10.05658,11.3019,10.35323,10.23835,2,11.18784,5.0,3.0,1.0,3.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
8.0,522601.0,52260111.0,1,10.25252,7.91135,10.12116,9.64761,2,7.97425,5.0,2.0,2.0,4.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,1.0
9.0,522601.0,52260112.0,2,11.75478,9.35676,11.75008,10.84499,2,11.18784,1.0,2.0,1.0,4.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
10.0,522601.0,52260113.0,1,9.68014,9.98068,9.45004,10.26525,2,8.66719,2.0,2.0,1.0,3.2,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
11.0,522601.0,52260114.0,2,10.89898,9.65438,9.45004,10.84499,2,9.92809,5.0,2.0,1.0,3.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
12.0,522601.0,52260115.0,2,11.75478,10.34734,9.6723,10.84499,2,12.93734,3.0,1.0,1.0,4.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
14.0,522601.0,52260117.0,1,10.45644,10.34734,8.99736,10.84499,2,11.18784,4.0,2.0,1.0,3.2,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
2.0,522601.0,52260120.0,2,11.75478,13.48293,9.45004,8.99877,2,10.594571960300717,4.0,2.0,1.0,4.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,1.0
3.0,522601.0,52260121.0,1,9.86638,9.35676,11.41779,10.84499,2,10.41803,5.0,2.0,1.0,3.2,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
4.0,522601.0,52260122.0,2,11.75478,9.98068,12.59517,11.48712,2,7.64418,4.0,4.0,1.0,4.2,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
5.0,522601.0,52260123.0,2,11.14859,7.91135,9.6723,10.84499,2,12.93734,6.0,1.0,3.0,3.0,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
6.0,522601.0,52260124.0,2,9.68014,8.57829,9.45004,11.19079,2,8.84686,4.0,3.0,1.0,2.6,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
7.0,522601.0,52260125.0,2,10.89898,10.34734,10.59469,10.23835,2,8.35784,4.0,4.0,1.0,2.8,3.0,7.74231,2,2,5226.0,2.0,4.0,1.0,3.0,9.51279,1.0,3.0,0.0
8.0,523401.0,52340101.0,2,9.4964,8.12441,8.76168,11.19079,2,10.41803,1.0,2.0,1.0,1.8,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,0.0
9.0,523401.0,52340102.0,1,8.66685,8.12441,9.45004,7.34568,3,7.15513,1.0,3.0,1.0,2.8,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
10.0,523401.0,52340103.0,1,9.38676,8.12441,8.99736,9.64761,2,7.85954,1.0,1.0,2.0,1.4,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
11.0,523401.0,52340104.0,2,10.05658,8.57829,9.45004,12.25657,1,12.93734,4.0,2.0,1.0,1.6,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,0.0
12.0,523401.0,52340105.0,2,9.13133,8.57829,8.99736,9.64761,2,9.56975,1.0,2.0,1.0,1.8,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
13.0,523401.0,52340106.0,1,11.14859,10.34734,9.45004,9.03613,2,9.92809,1.0,1.0,1.0,1.4,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
1.0,523401.0,52340109.0,2,10.67004,12.04145,7.97991,9.64761,2,12.93734,1.0,2.0,1.0,1.0,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
2.0,523401.0,52340110.0,1,7.71308,10.77308,6.95612,9.64761,2,12.93734,1.0,1.0,1.0,1.6,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
3.0,523401.0,52340111.0,2,9.13133,8.12441,7.34181,12.25657,1,12.93734,1.0,2.0,1.0,2.0,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,0.0
4.0,523401.0,52340112.0,2,8.76139,7.30474,8.51577,10.26525,2,8.22128,1.0,2.0,1.0,2.2,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,0.0
5.0,523401.0,52340113.0,2,8.76139,8.82228,6.95612,8.3581,3,12.93734,3.0,3.0,2.0,2.6,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
6.0,523401.0,52340114.0,1,8.94763,7.91135,8.76168,8.99877,2,10.41803,1.0,3.0,1.0,1.2,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
7.0,523401.0,52340115.0,2,9.31385,9.65438,8.76168,12.25657,1,8.84686,5.0,3.0,1.0,2.6,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,0.0
8.0,523401.0,52340117.0,2,7.13627,10.34734,8.25602,7.56439,3,9.92809,2.0,4.0,1.0,2.8,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
9.0,523401.0,52340118.0,2,8.57095,8.82228,7.34181,9.64761,2,11.18784,5.0,2.0,1.0,1.4,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
10.0,523401.0,52340119.0,1,8.76139,6.90631,8.76168,9.64761,2,8.84686,4.0,3.0,1.0,1.8,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
11.0,523401.0,52340120.0,2,8.57095,7.70526,8.51577,8.99877,2,11.18784,5.0,2.0,1.0,4.0,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
13.0,523401.0,52340122.0,2,7.44727,6.25944,7.34181,9.03613,2,12.93734,3.0,2.0,1.0,2.2,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
14.0,523401.0,52340123.0,1,9.31385,9.98068,7.678,10.23835,2,7.05053,1.0,1.0,1.0,1.8,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,0.0
1.0,523401.0,52340125.0,2,9.86638,9.35676,10.12116,9.03613,2,11.18784,4.0,3.0,1.0,2.8,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
2.0,523401.0,52340126.0,2,10.45644,8.12441,8.76168,8.3581,3,8.50552,1.0,2.0,1.0,1.4,3.0,6.74486,2,3,5234.0,3.0,2.0,1.0,2.0,10.10482,3.0,3.0,1.0
6.0,524001.0,52400101.0,1,9.31385,8.12441,9.89515,9.64761,2,11.18784,1.0,2.0,2.0,3.0,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,1.0
7.0,524001.0,52400102.0,2,10.05658,7.50425,11.75008,10.84499,2,12.93734,3.0,2.0,1.0,5.0,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,0.0
8.0,524001.0,52400104.0,2,10.05658,8.82228,10.12116,10.84499,2,11.18784,5.0,2.0,1.0,4.0,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,0.0
9.0,524001.0,52400105.0,1,9.86638,8.57829,8.99736,10.23835,2,12.93734,5.0,2.0,1.0,3.2,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,0.0
10.0,524001.0,52400106.0,1,10.25252,8.34615,12.59517,10.84499,2,9.92809,2.0,2.0,1.0,4.2,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,0.0
11.0,524001.0,52400107.0,2,10.89898,9.65438,12.59517,11.48712,2,11.18784,5.0,2.0,1.0,4.8,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,0.0
12.0,524001.0,52400108.0,1,9.68014,8.82228,11.41779,11.48712,2,9.92809,5.0,3.0,1.0,4.2,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,0.0
13.0,524001.0,52400109.0,2,10.05658,8.57829,11.12082,11.48712,2,11.18784,6.0,3.0,1.0,4.0,2.6067961165048543,10.82008,2,1,5240.0,2.0,4.0,1.0,3.0,12.13532,1.0,2.0,0.0
